t_s,gz_filt_dps,ax_filt_mms2,ay_filt_mms2,az_filt_mms2,ax_raw_mms2,ay_raw_mms2,az_raw_mms2
7.0730,-135.8318,3961.52,9617.60,-271.62,4905.29,8781.86,-1354.30
7.0830,-142.6863,4036.32,9830.27,133.00,4335.52,11035.42,1751.47
7.0930,-149.5424,4054.19,9830.27,133.00,4125.66,569.77,23416.32
7.1030,-145.2697,3727.60,9830.27,315.08,2421.26,22033.58,1043.43
7.1150,-135.4748,3727.60,9830.27,315.08,-25985.66,3321.51,-15965.23
7.1250,-122.8644,2367.60,9552.39,315.08,-3072.42,7977.71,-10834.39
7.1350,-113.7011,2367.60,9350.61,1025.42,19865.33,8207.19,3866.76
7.1450,-117.0518,1319.80,9979.46,1025.42,-2871.39,13542.98,-16290.81
7.1560,-113.7483,1319.80,9979.46,1025.42,-6934.28,3498.03,-10925.59
7.1660,-108.4328,1606.19,9962.81,1969.87,2751.75,9868.43,5747.68
7.1760,-105.8250,1350.07,9962.81,490.50,325.58,3866.76,-5427.00
7.1860,-99.2745,1350.07,9962.81,809.77,11265.88,-3364.66,2086.86
7.1970,-95.3822,2060.13,9962.81,809.77,4900.38,196.13,-14079.41
7.2070,-86.2316,2060.13,9962.81,809.77,-8073.81,-2909.63,16864.50
7.2170,-78.9441,808.66,9962.81,-356.19,-4197.25,21128.43,-5020.02
7.2270,-70.1889,419.21,9962.81,-1759.87,-1138.55,-19295.56,-7374.60
7.2370,-60.9523,19.60,9242.28,-1038.38,-1578.87,5159.28,1847.57
7.2480,-53.1216,-394.04,8888.14,-1038.38,-2048.61,6881.33,-15515.10
7.2580,-47.8922,-860.88,9318.64,-2007.90,-2728.21,11758.17,-5885.95
7.2680,-40.1785,-982.51,9328.59,-2007.90,-1469.04,9384.96,7618.79
7.2780,-31.9650,-228.01,10148.15,-1449.41,2789.99,14792.35,784.53
7.2890,-23.6745,-883.97,9720.65,-783.35,-3507.84,7298.11,1880.92
7.2990,-15.2462,673.99,9720.65,-2222.22,6905.84,-19.61,-7977.71
7.3090,-8.0864,-426.57,9720.65,-2793.35,-4828.79,15907.37,-5077.88
7.3190,0.7055,-426.57,9720.65,-2204.08,14160.80,674.70,152.98
7.3300,6.4398,-336.55,9819.60,-2204.08,23.54,10380.34,-13542.98
7.3400,12.6168,-2.10,9819.60,-1434.94,1335.67,2746.84,1641.63
7.3500,13.7908,-2.10,9690.42,-1434.94,40328.87,8958.37,-38203.77
7.3600,25.6795,-2.10,9690.42,-1434.94,-31144.94,46870.88,15122.83
7.3710,30.6416,-2.10,10579.12,-1434.94,-12715.30,15615.13,15156.18
7.3810,36.6771,-2.10,10579.12,-1434.94,-8968.18,20199.74,-9853.72
7.3910,43.1699,-289.80,10216.13,-992.03,-1440.60,8159.13,779.63
7.4010,49.0379,-1033.05,10216.13,-2288.74,-4006.02,4167.83,-7475.61
7.4120,56.3375,-49.16,9634.85,-2560.41,3886.38,6340.98,-3647.09
7.4220,59.5152,-678.72,9797.57,-1982.23,-3196.97,10719.65,330.48
7.4320,62.4956,-1382.43,9001.21,-729.08,-4197.25,4488.50,4283.54
7.4420,65.2329,-1645.70,8424.19,-319.07,-2698.79,5154.38,1320.96
7.4530,69.6270,-2641.24,8797.19,-19.90,-6623.41,10910.88,1176.80
7.4630,73.6479,-2588.62,8771.94,599.55,-2378.11,8628.87,3077.33
7.4730,77.8275,-3170.61,8461.14,-46.78,-5498.59,6699.90,-2632.10
7.4830,80.5852,-2356.63,9277.25,-354.18,899.27,13901.91,-1583.77
7.4930,83.5866,-2205.99,8505.84,-1639.60,-1603.39,4134.48,-6781.30
7.5040,85.7926,-2472.04,9274.35,-256.88,-3536.28,13629.28,5274.02
7.5140,88.3238,-3393.32,9420.83,-1064.96,-7078.44,10250.89,-4297.27
7.5240,91.3346,-2522.25,9546.81,-1342.89,962.03,10260.70,-2454.60
7.5340,92.6652,-2031.14,9755.84,-1498.35,-66.69,10940.30,-2120.20
7.5450,95.2766,-2339.82,9749.04,-1299.10,-3574.52,9710.54,-502.10
7.5550,97.9026,-2318.84,9961.42,-1286.21,-2234.94,11164.87,-1234.66
7.5650,100.2658,-2507.80,9973.21,-1208.04,-3263.65,10040.05,-895.35
7.5750,100.7860,-2051.16,9831.87,-804.62,-224.57,9030.94,809.05
7.5860,101.9902,-2058.30,10204.81,-1152.86,-2086.86,12318.13,-2545.81
7.5960,104.1561,-2130.89,10022.26,-1076.45,-2421.26,8987.79,-770.80
7.6060,105.7772,-1916.14,9699.84,-1062.19,-1057.16,7872.78,-1005.18
7.6160,105.0850,-1720.42,9982.11,-733.06,-937.52,11581.65,583.50
7.6270,106.4275,-1657.78,10389.29,-1142.48,-1407.25,12696.67,-2780.19
7.6370,105.4352,-1661.22,10106.55,-687.06,-1674.98,8504.33,1134.63
7.6470,106.5676,-1185.41,9647.18,-948.78,717.85,7044.12,-1995.65
7.6570,106.6673,-1404.92,9770.69,-339.89,-2282.99,10470.56,2095.68
7.6680,107.2411,-1641.73,9355.23,-440.39,-2588.96,7000.97,-842.39
7.6780,106.8447,-1682.90,9916.02,-630.82,-1847.57,13093.84,-1392.54
7.6880,105.4753,-1429.68,10211.03,-419.53,-416.78,11882.72,425.61
7.6990,104.9997,-1749.60,10417.21,-836.16,-3029.27,11585.58,-2502.66
7.7100,103.8687,-1508.73,10225.01,-646.96,-545.25,9135.88,109.83
7.7200,102.1741,-567.59,10312.15,-1480.38,3196.97,10805.95,-4814.08
7.7300,98.6358,677.23,10114.23,-1309.64,5656.48,8992.70,-626.64
7.7400,96.3271,687.31,9416.15,-1804.78,727.65,5460.34,-3785.37
7.7500,94.7109,987.23,9458.84,-1476.38,2186.88,9700.74,-162.79
7.7610,93.1806,1403.28,9861.84,-1049.11,3067.52,12145.54,659.99
7.7710,89.9884,1366.62,9383.29,-926.37,1219.95,6671.46,-435.42
7.7810,86.5778,897.94,9630.37,-1143.95,-976.74,11030.52,-2014.29
7.7910,78.3105,687.76,9271.85,99.43,-152.98,7240.25,5072.98
7.8020,76.3033,1054.66,9044.05,-591.42,2522.27,7753.14,-3354.85
7.8120,72.0213,1929.13,8899.83,-643.58,5427.00,8082.64,-852.20
7.8220,70.1369,1903.21,9151.33,-172.22,1799.52,10576.47,1713.22
7.8320,67.9358,2195.50,8715.36,-211.52,3364.66,6244.87,-368.73
7.8430,63.3710,1835.83,8661.35,-394.18,397.17,8355.27,-1124.82
7.8530,59.0837,2575.05,8792.84,-365.16,5531.93,9537.95,-249.09
7.8630,55.0115,2496.44,9143.64,-1.07,2181.98,11131.53,1455.31
7.8730,49.9771,3764.90,9580.39,16.40,8838.73,12055.31,86.30
7.8840,46.1379,4124.19,9512.98,-1366.08,5561.35,9130.97,-6896.04
7.8940,42.2325,3893.63,8908.03,-1064.23,2971.41,5479.96,143.18
7.9040,37.8607,2747.35,9413.07,-748.02,-1837.77,12274.98,516.81
7.9140,32.4485,2604.66,9101.56,-748.02,2033.90,7336.35,10394.07
7.9250,28.7439,2397.74,9049.34,-350.51,1570.04,8753.42,1239.56
7.9340,24.8067,2676.25,8815.34,-809.77,3790.27,7489.34,-2646.81
7.9440,20.1607,3285.63,8423.30,-1081.46,5723.16,6201.73,-2168.25
7.9540,15.3544,2762.46,8347.78,-1531.24,669.79,7919.85,-3330.34
7.9650,11.3181,3138.46,8104.87,-1314.04,4642.47,6728.34,-445.22
7.9750,6.1826,3137.61,7923.54,-1404.46,3134.21,6896.04,-1766.18
7.9850,2.3778,4108.57,7979.03,-851.73,7992.42,8293.48,1359.20
7.9950,-1.2306,3655.39,8848.19,-1068.94,1842.67,13773.44,-1937.79
8.0050,-5.8564,3587.64,8639.36,-41.60,3316.61,7456.00,4067.80
8.0160,-9.8715,3977.48,8699.42,-99.37,5536.83,9039.77,-330.48
8.0260,-14.4671,2932.11,8576.75,-138.93,-1249.37,7881.60,-297.14
8.0360,-18.5240,3356.36,8582.36,-353.37,5053.37,8614.16,-1211.12
8.0460,-22.9178,2560.74,8790.28,455.16,-621.74,9968.46,3689.26
8.0570,-27.9465,2709.95,8433.62,601.45,3306.80,6412.57,1186.60
8.0670,-32.4536,2169.92,8300.66,-380.26,9.81,7547.20,-4307.08
8.0770,-37.4985,2405.93,8280.90,-527.21,3349.95,8168.94,-1115.02
8.0870,-41.3030,3040.74,9061.68,-527.21,5579.98,13486.11,-19880.04
8.0980,-46.7381,2376.11,8823.03,-268.59,-282.43,7470.71,765.90
8.1080,-51.3407,3338.54,8412.63,-1744.31,7188.27,6086.99,-7647.23
8.1180,-54.9825,2967.58,8551.27,-736.05,1483.75,9336.91,3297.00
8.1280,-59.4638,3585.77,8316.67,-742.02,6058.55,6987.24,-765.90
8.1390,-62.4327,3770.24,8346.29,-962.15,4508.12,8514.13,-1842.67
8.1490,-66.9469,3439.25,8471.93,-354.31,2115.29,9183.93,2077.05
8.1590,-70.0019,4585.25,8409.27,-1493.20,9169.22,8054.20,-6048.74
8.1690,-73.1063,3623.28,8383.23,-384.92,-224.57,8235.62,4048.19
8.1800,-78.0935,3866.35,8262.82,-851.62,4838.60,7580.54,-2718.40
8.1900,-81.4585,4014.71,7921.44,-1344.62,4608.14,5986.96,-3316.61
8.2000,-83.5200,3552.45,8563.74,-304.30,1703.42,12203.40,3856.96
8.2100,-87.2730,3384.66,8738.55,-1462.80,2713.50,9729.18,-6096.79
8.2210,-91.7691,3364.38,8592.06,-914.68,3283.27,7761.96,1277.81
8.2310,-95.3364,3641.96,8645.69,-1373.10,4752.30,8949.55,-3206.77
8.2410,-97.9805,3884.04,8744.37,-983.54,4852.33,9303.57,574.67
8.2510,-100.2514,3917.85,8863.41,-1232.84,4053.09,9537.95,-2230.03
8.2610,-103.0800,3604.21,8762.18,-963.33,2349.67,8188.55,114.74
8.2720,-104.5140,3624.16,8815.29,-1306.69,3703.97,9116.26,-2680.16
8.2820,-107.1769,3566.38,8904.27,-739.97,3335.24,9408.50,1526.90
8.2920,-109.7128,3596.84,8740.87,-495.29,3718.68,7814.92,483.47
8.3020,-113.8610,3793.41,8896.32,-830.86,4579.71,9777.23,-2173.15
8.3130,-117.9407,3797.49,9299.71,-581.33,3813.81,11585.58,416.78
8.3240,-120.6076,3779.77,8992.26,-511.94,3708.88,7250.06,-234.38
8.3340,-123.1673,3550.24,9131.48,-732.19,2632.10,9920.41,-1613.19
8.3440,-126.6392,3587.65,9096.99,-345.49,3737.31,8901.50,1201.31
8.3550,-130.8124,3807.24,8978.67,-364.46,4685.62,8308.19,-440.32
8.3650,-136.6317,3994.29,8856.47,-648.53,4742.50,8164.04,-1784.81
8.3750,-143.0782,4118.05,9113.74,-522.74,4613.05,10571.57,-19.61
8.3850,-144.9238,3307.77,9113.74,435.57,66.69,15721.04,4268.83
8.3960,-141.9737,2315.15,9855.65,-588.67,-1655.36,14059.79,-4685.62
8.4060,-132.9366,849.09,9169.87,-588.67,-5015.12,5283.82,-9069.19
8.4160,-121.3817,-696.99,9242.29,-412.49,-6881.33,9652.69,292.24
8.4260,-112.9152,-696.99,9242.29,-574.96,24669.61,1191.51,-1224.85
8.4370,-117.3627,-1240.92,8877.41,281.81,-3416.64,6809.74,3708.88
8.4470,-114.8689,-1240.92,8877.41,281.81,-25765.99,-5034.73,-16027.01
8.4570,-108.0413,176.80,8877.41,281.81,5847.71,16716.42,-10744.17
8.4670,-105.8239,176.80,8877.41,281.81,-40051.34,26656.44,13328.22
8.4780,-96.3548,13.17,8877.41,281.81,-641.35,35495.17,13983.30
8.4880,-92.2464,382.80,8878.08,281.81,1861.30,8881.88,-18913.11
8.4980,-86.7875,382.80,8878.08,281.81,-20721.45,22502.34,30676.18
8.5080,-79.7113,-383.76,9745.07,281.81,-3449.98,14658.00,-12547.61
8.5180,-69.4239,-1893.92,9745.07,1619.95,-7934.56,23870.37,6972.53
8.5290,-60.3328,-760.02,9745.07,1619.95,3775.56,3484.30,-6384.13
8.5390,-52.7720,-760.02,9745.07,1619.95,-12758.45,-890.44,11610.09
8.5490,-44.6864,-1894.45,9745.07,1619.95,-6432.18,2771.36,9805.67
8.5590,-37.1155,-2922.62,9639.27,1619.95,-7035.29,9039.77,-6723.44
8.5700,-28.4769,-2331.43,9903.27,802.10,33.34,11399.25,-2469.31
8.5800,-18.7129,-3601.31,10087.51,802.10,-8680.85,11131.53,9073.11
8.5900,-10.2190,-3601.31,10087.51,1433.27,-14256.91,19860.43,3957.96
8.6000,-2.6983,-3601.31,10087.51,2529.75,-12605.47,18104.06,6915.65
8.6110,4.6871,-3601.31,10087.51,2313.88,-19994.78,26837.86,1450.40
8.6210,9.7940,-3264.88,10087.51,2313.88,-1919.16,-1292.52,-6183.09
8.6310,19.2067,-3264.88,10087.51,1846.40,-16845.86,17697.08,-23.54
8.6410,29.5547,-3264.88,10087.51,1846.40,21286.31,-2364.38,-15830.88
8.6520,32.0943,-3264.88,9509.79,1017.77,-12778.06,6236.05,-2296.72
8.6620,34.0819,-1710.28,9509.79,1715.84,4508.12,17213.61,4508.12
8.6720,40.0513,-1710.28,9509.79,1715.84,-24172.41,25076.58,18261.94
8.6820,48.5139,-1902.30,9509.79,2008.14,-2670.35,1316.05,3177.35
8.6930,50.7207,-1902.30,8978.42,2008.14,6690.10,5967.35,-7881.60
8.7030,55.3735,-2770.03,8978.42,2008.14,-6240.95,-4752.30,-8135.60
8.7130,57.9374,-3622.10,8978.42,2958.85,-7030.39,15859.31,6761.69
8.7230,63.5121,-4211.77,8340.83,2857.22,-6570.46,4727.79,2450.68
8.7340,67.9815,-5058.71,8340.83,2072.38,-8446.47,14409.89,-1066.96
8.7440,70.9000,-5230.04,8706.33,2140.39,-5915.37,10777.51,2412.44
8.7540,76.6810,-5464.59,8706.33,2423.49,-6402.76,16472.23,3555.89
8.7640,78.9216,-5086.57,8970.38,1585.56,-3574.52,10466.64,-1766.18
8.7740,81.0361,-4910.67,9099.35,1178.42,-4207.05,9830.19,-450.13
8.7850,81.8443,-5770.03,8308.72,1178.42,-9207.46,3828.52,-9471.26
8.7950,84.0689,-5170.29,8201.70,2121.89,-2771.36,7595.25,5895.76
8.8050,86.0672,-4459.66,8683.54,1830.49,-1617.12,11413.96,664.89
8.8150,91.3510,-4759.43,8543.98,1830.49,-5958.52,7753.14,-6302.73
8.8260,94.1467,-4450.67,9070.68,732.23,-3215.60,12055.31,-3660.82
8.8360,95.5997,-3729.01,9011.47,543.61,-842.39,8675.94,-210.84
8.8460,97.2257,-3401.56,8886.56,33.80,-2091.76,8178.75,-2005.46
8.8560,97.3560,-3673.67,9282.15,-381.70,-4762.11,11523.79,-2043.71
8.8670,98.6442,-3161.94,9041.91,-762.94,-1115.02,7680.57,-2287.89
8.8770,103.2839,-2879.84,8976.28,-311.64,-1751.47,8604.35,1493.55
8.8870,104.1797,-2679.08,9519.18,-399.55,-1876.01,12595.66,-751.19
8.8980,103.3787,-2295.46,9923.29,-497.73,-761.00,12213.20,-890.44
8.9090,103.3851,-1953.07,9787.23,-590.59,-583.50,9016.23,-962.03
8.9190,105.2375,-1872.54,9967.99,-1258.18,-1550.43,10992.27,-3928.54
8.9290,104.0982,-1650.23,9870.38,-1842.07,-761.00,9317.30,-4177.63
8.9390,105.1487,-1366.08,9472.33,-1073.55,-229.48,7216.71,2000.56
8.9500,105.3801,-1067.96,9352.29,-1203.44,124.54,8672.02,-1723.03
8.9600,107.3060,-1177.79,9369.40,-1045.13,-1617.12,9466.36,-411.88
8.9700,107.7512,-930.66,9414.10,-1027.53,57.86,9667.40,-957.13
8.9800,105.7318,-743.55,9546.82,-1097.59,4.90,10298.94,-1377.83
8.9910,106.4602,-1124.20,9610.07,-803.35,-2646.81,9968.46,373.63
9.0010,105.4791,-1461.28,9770.03,-1377.78,-2809.61,10676.50,-3675.53
9.0110,104.2044,-1297.30,9770.03,-339.47,-641.35,1746.56,3813.81
9.0210,100.5400,-1504.83,9488.98,-476.34,-2334.96,7896.31,-1023.81
9.0320,97.4500,-1468.05,9484.11,-905.53,-1320.96,9456.55,-2622.30
9.0420,93.9010,-795.51,9614.13,25.98,1894.64,10350.92,3752.02
9.0520,91.1436,-164.52,9438.98,-123.76,2359.48,8446.47,-722.75
9.0620,88.9195,-167.11,9212.58,-15.65,-177.50,7929.66,416.78
9.0720,86.6066,88.33,8483.23,353.07,1110.11,4350.23,1827.96
9.0830,83.2866,-268.25,8094.37,246.17,-1694.59,5890.85,-181.42
9.0930,79.2826,79.21,8078.35,-78.63,1469.04,7987.52,-1377.83
9.1030,74.6948,640.58,8096.20,-128.02,2886.10,8197.38,-325.58
9.1130,71.4623,613.87,8649.17,-239.32,507.00,11782.69,-684.50
9.1240,67.8136,1258.76,8255.58,-132.03,3838.32,6025.21,297.14
9.1340,62.7395,948.56,8241.11,6.37,-292.24,8159.13,559.96
9.1440,58.7256,1298.61,8811.77,16.67,2698.79,12045.51,57.86
9.1540,53.1439,817.84,9085.01,862.39,-1105.21,10633.35,4245.30
9.1650,48.5647,2122.53,8567.20,1077.47,7341.26,5632.94,1937.79
9.1750,44.9393,1956.52,8379.04,385.38,1292.52,7312.82,-2383.02
9.1850,41.8975,2347.20,8331.05,899.84,3909.91,8059.10,2957.69
9.1950,37.1012,1543.75,8281.58,997.40,-1670.07,8001.25,1387.64
9.2060,31.2658,2959.79,8550.35,877.35,8623.97,10073.39,397.17
9.2160,27.0760,2959.79,8560.66,-6.35,13572.40,8619.06,-3541.18
9.2260,23.2402,2396.47,8566.48,-149.63,143.18,8599.45,-722.75
9.2360,18.9801,2154.50,8669.83,266.09,1186.60,9255.52,1928.97
9.2470,14.2970,2529.51,8803.58,480.79,4029.55,9561.48,1339.59
9.2570,10.0109,2136.58,8528.92,594.30,564.86,6972.53,1048.33
9.2670,6.2336,2250.98,9163.35,832.40,2708.60,12758.45,1784.81
9.2770,2.2665,1779.80,9763.66,1435.55,-104.93,13165.43,3848.13
9.2880,-1.8125,1554.07,9885.58,667.91,651.16,10576.47,-2402.63
9.2980,-5.4238,1285.43,9380.52,519.03,210.84,6518.48,-76.49
9.3080,-9.6107,2229.46,9220.99,411.30,6005.59,8317.02,-19.61
9.3180,-14.2635,2576.14,9112.02,-76.76,3962.87,8494.52,-2029.00
9.3280,-18.4025,2704.03,9057.50,-22.18,3215.60,8748.51,196.13
9.3390,-22.6648,2430.36,9514.38,594.78,1335.67,12103.37,3062.62
9.3490,-28.2524,2366.37,8716.07,-106.10,2110.39,4192.34,-2909.63
9.3590,-32.3107,2702.73,8669.16,-285.92,4048.19,8403.32,-1005.18
9.3690,-36.7895,2107.66,8484.39,-285.92,-272.62,7437.36,-11385.52
9.3800,-46.0567,1844.01,7825.43,-475.67,789.44,4091.33,-1234.66
9.3900,-48.9947,2184.43,8136.88,-183.42,3546.08,9901.77,985.57
9.4000,-52.0383,2447.15,8046.22,-1114.46,3498.03,7532.49,-4838.60
9.4100,-55.6599,3073.72,8127.88,-769.96,5579.98,8590.63,608.01
9.4210,-58.8879,2723.16,8239.66,-609.30,1320.96,8873.06,33.34
9.4310,-62.4286,3109.77,8358.94,-351.52,4656.20,9034.87,679.60
9.4400,-65.9150,2513.71,8407.23,-464.01,129.45,8680.85,-913.98
9.4500,-70.4136,3108.72,8360.75,-646.78,5488.78,8097.35,-1377.83
9.4610,-73.1845,2956.91,8359.34,-427.40,2349.67,8351.34,450.13
9.4710,-77.3082,2937.85,8337.25,-372.51,2861.58,8212.09,-152.98
9.4810,-80.9508,3087.34,8183.58,-498.07,3685.34,7312.82,-1000.28
9.4910,-82.5346,3513.11,8386.74,-264.49,5216.16,9537.95,669.79
9.5020,-85.5962,3452.62,8983.66,-816.47,3210.70,12366.19,-3024.37
9.5120,-90.7634,3691.38,8667.72,-930.70,4646.39,6877.40,-1387.64
9.5230,-93.8134,3541.70,8752.36,-489.00,2942.98,9231.98,1277.81
9.5330,-97.0194,3786.56,9053.92,-320.40,4766.03,10762.80,354.02
9.5440,-100.2716,3979.71,9030.32,-403.81,4752.30,8896.59,-737.46
9.5540,-100.6162,3560.93,8914.06,-64.54,1885.82,8255.24,1292.52
9.5640,-103.8603,3726.44,8808.03,-1007.78,4388.48,8207.19,-4780.74
9.5740,-105.4173,3572.69,8661.27,-129.57,2957.69,7829.63,3383.29
9.5840,-109.5101,3532.85,8832.93,-559.27,3373.49,9805.67,-2278.08
9.5950,-112.9421,3282.88,8792.91,-675.13,2282.99,8566.11,-1138.55
9.6050,-115.9745,3209.21,8973.51,-379.27,2914.54,9996.90,804.15
9.6150,-118.7902,3264.23,8702.78,133.96,3484.30,7168.66,2186.88
9.6250,-122.4832,3463.19,8673.01,-729.34,4259.03,8504.33,-4182.54
9.6360,-125.1942,3479.77,8686.40,-609.36,3546.08,8762.24,-129.45
9.6460,-129.5070,3783.11,8666.29,-449.24,4996.49,8552.38,191.23
9.6560,-135.0879,4146.41,8734.52,-636.92,5599.60,9121.17,-1387.64
9.6660,-141.6406,4083.81,8940.50,-484.63,3833.42,10107.71,124.54
9.6770,-145.6184,3067.97,8135.61,-484.63,-995.37,3574.52,-18850.34
9.6870,-143.7199,1958.55,8526.89,-1333.26,-2479.12,10744.17,-4727.79
9.6970,-133.0250,1958.55,8526.89,-1333.26,-6537.11,19769.23,-11006.98
9.7070,-121.9475,1005.90,8653.39,-1333.26,-2804.70,9370.25,7522.68
9.7180,-114.6553,1005.90,8653.39,-2736.88,23306.48,-5666.28,-8351.34
9.7280,-117.4047,-527.61,9498.92,-1595.22,-6661.66,14290.25,2971.41
9.7380,-115.7383,-527.61,9498.92,-1595.22,-10849.10,21152.94,24665.69
9.7480,-108.2089,-159.86,8604.53,-1595.22,1311.15,3536.28,9235.90
9.7590,-106.8652,-463.86,8604.53,-603.24,-1679.88,18664.02,3364.66
9.7700,-99.4987,-463.86,8604.53,-603.24,12380.90,-9006.43,-9925.31
9.7800,-94.0061,-74.34,8164.52,-401.20,1483.75,5671.19,406.98
9.7900,-88.5233,-74.34,8164.52,-401.20,-29732.78,55096.70,30829.17
9.8010,-77.7343,-1249.21,8164.52,-976.63,-5948.71,15970.13,-3278.36
9.8110,-69.2581,-1249.21,8164.52,-736.39,-9293.76,18123.67,224.57
9.8210,-61.1617,-1674.07,7756.69,-408.28,-3373.49,5445.63,904.17
9.8310,-52.1762,-284.45,8059.04,-408.28,5274.02,9772.33,10279.33
9.8420,-44.6474,-284.45,8059.04,-408.28,-22057.12,14634.46,12208.30
9.8520,-36.0172,-342.50,8059.04,-362.12,-574.67,15098.32,-177.50
9.8620,-29.5981,-181.23,7645.55,-362.12,463.85,5302.46,-10350.92
9.8720,-21.8917,-1573.02,7803.05,1215.82,-7140.22,8695.56,7527.58
9.8820,-12.8852,-1736.00,7803.05,1854.08,-2387.92,13901.91,4407.11
9.8930,-7.1267,-1925.82,7713.63,2372.53,-2685.06,7206.91,4446.34
9.9030,2.0283,-1925.82,6860.93,2372.53,11136.43,2029.00,-13534.16
9.9130,8.3318,-3105.60,6683.94,2291.47,-7824.73,5680.99,1967.21
9.9230,16.9862,-3105.60,7435.81,2291.47,15769.09,11696.39,-6264.49
9.9340,18.5083,-3105.60,7001.66,2291.47,21520.69,4541.46,-24210.66
9.9440,24.3408,-3105.60,7001.66,2291.47,-26809.42,28905.10,22472.92
9.9540,28.4235,-4470.52,6619.68,2291.47,-9930.21,4455.16,15553.35
9.9640,37.9804,-5266.69,6619.68,2291.47,-8451.37,18893.49,-13170.33
9.9750,44.8593,-5266.69,6103.33,3450.68,9365.35,3177.35,8087.54
9.9850,49.0235,-6441.62,6103.33,3450.68,-11141.34,12987.93,-8853.44
9.9950,51.7704,-5577.34,6105.29,3450.68,-2120.20,6116.41,-10681.40
10.0050,55.3312,-5208.35,6105.29,2952.95,-3732.41,13376.27,962.03
10.0160,61.2888,-5043.39,5784.67,3829.63,-4383.57,3967.77,7336.35
10.0260,64.8292,-4474.05,6351.92,3804.50,-2196.69,9566.39,3703.97
10.0360,69.7434,-4834.10,6681.26,2717.23,-6274.29,8547.48,-1631.83
10.0460,73.0783,-3997.51,6623.74,2113.57,-651.16,6297.83,-301.06
10.0570,75.4968,-4208.68,6554.70,1030.48,-5053.37,6163.48,-3301.90
10.0670,78.0297,-3744.11,7379.06,1010.12,-1885.82,12050.41,928.69
10.0770,84.2548,-5120.98,7974.88,-553.85,-10628.45,11351.20,-6809.74
10.0870,87.7303,-4712.25,7974.88,133.16,-3077.33,14825.69,2881.19
10.0980,90.3522,-5039.96,8561.79,-1068.90,-6350.79,11887.62,-5877.13
10.1080,93.5735,-4214.76,8845.31,-1157.56,-913.98,10451.93,-1512.19
10.1180,95.3244,-3896.27,8713.70,-1835.32,-2622.30,7967.90,-4546.36
10.1280,97.5791,-3578.32,9301.00,-1457.66,-2306.52,12629.00,52.96
10.1390,99.0523,-3364.17,9276.23,-1526.03,-2507.56,9135.88,-1799.52
10.1500,100.1676,-3597.66,9439.64,-1394.99,-4531.65,10365.63,-870.83
10.1600,101.5993,-3260.00,9346.71,-1166.79,-1909.35,8820.10,-253.99
10.1700,105.4155,-2634.87,9795.36,-1495.36,-134.35,12337.75,-2809.61
10.1800,108.1078,-2442.89,9661.28,-1026.83,-1674.98,8901.50,847.29
10.1910,107.3254,-2627.25,9298.13,-1192.74,-3364.66,7240.25,-1856.40
10.2010,106.4418,-2385.01,9279.53,-923.60,-1416.08,9174.12,152.98
10.2110,107.7342,-2132.98,9565.86,-1421.22,-1124.82,11188.41,-3411.73
10.2210,107.5679,-2126.50,9364.26,-446.00,-2100.58,8221.90,3454.88
10.2320,107.8295,-1747.09,9465.63,-995.21,-229.48,10040.05,-3192.06
10.2420,108.7686,-1579.49,9542.53,-642.01,-909.08,9978.27,770.80
10.2530,110.1400,-763.06,8828.26,-1016.10,2502.66,4780.74,-2512.46
10.2630,111.2680,-556.90,9063.13,-722.86,267.72,10394.07,450.13
10.2740,108.6766,-446.50,8976.37,-709.50,-4.90,8484.71,-656.06
10.2840,105.2456,-1235.88,9095.76,-617.42,-4393.38,9772.33,-249.09
10.2940,102.5499,-1036.56,9519.54,-402.93,-239.28,11920.96,455.03
10.3040,99.6549,-629.19,8757.83,-328.03,1000.28,4441.43,-28.44
10.3150,99.2034,-406.66,9354.39,-736.28,483.47,12734.92,-2369.29
10.3250,98.2993,389.58,9300.14,-940.30,3574.52,8992.70,-1756.37
10.3350,96.3855,723.15,9358.75,-1658.57,2057.44,9690.93,-4531.65
10.3450,92.4628,312.37,8959.19,-925.76,-1330.76,6695.00,2005.46
10.3560,88.7299,500.75,9151.48,-847.90,1254.27,10241.08,-536.42
10.3660,86.5369,-118.17,8594.28,-971.14,-2593.86,5436.81,-1464.13
10.3760,83.4058,264.38,8948.97,-1035.42,1794.62,10958.93,-1292.52
10.3860,79.0930,-35.42,8658.98,-738.31,-1234.66,7015.68,450.13
10.3970,74.8771,26.19,8726.98,-847.19,272.62,9112.34,-1282.71
10.4070,71.4429,507.16,8898.20,-797.39,2431.07,9868.43,-598.21
10.4170,67.8000,812.51,9023.58,-1634.27,2033.90,9734.08,-4981.78
10.4270,62.7720,1363.15,8866.70,-1293.10,3565.70,7977.71,71.59
10.4370,59.0004,1100.13,8546.68,-2038.48,48.05,6733.25,-5020.02
10.4480,53.4832,853.23,8490.02,-1279.51,-134.35,8168.94,1756.37
10.4580,49.0332,892.25,8352.86,-1229.35,1048.33,7575.64,-1028.72
10.4680,44.8472,1928.45,7756.00,-1811.36,6073.26,4373.77,-4139.39
10.4780,40.7620,1922.67,8415.17,-1462.43,1899.55,12150.44,-66.69
10.4890,36.9784,2415.83,8793.94,-2221.80,4388.48,10940.30,-5259.31
10.5000,32.2718,1801.45,8934.22,-1378.31,-656.06,9729.18,1995.65
10.5100,28.0533,1443.12,9293.97,-781.97,9.81,11332.56,1603.39
